comment,video_title,video_url,is_short
if you guys bring this back i’d buy it,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
i'll buy it if the glass looks like EDITH,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
Can i use this to measure someone’s power level?,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
relaunch this bad boy,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
"Dear Google,
Did you see the new Microsoft Hololens? That's insane!!",Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
"Wish this became a successful idea, too ahead of its time, looks so cool even for todays standards a decade later (I feel so old realising it’s been that long lol)",Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
"Hey Google Glass Team. Have you tried retina tracking for selection of items and then reading an eye blink as a 'click'? Theoretically could be tons faster and not to mention hands-free. Also, the forward camera could be used to do face-detection of people. It could recognize registered users and pull up their public (user sanctioned) information, etc.",Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
I come from apple vision pro and see that google was far ahead !,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
The potential is amazing; it will be interesting to see how this concept develops. Love it.,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
"This was an awesome concept, and way before it’s time. It will be probably be reinvented by Apple.",Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
Now is the time google... NOW IS THE TIME!!!!,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
take my money,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
"Google started it
Apple perfected it",Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
Why am I just seeing this now?,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
Who else is here because of Apple Vision Pro,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
Here after Xiaomi's Glasses,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
I got google glass yesterday so awesome!,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
The days when Google were taking bold risks... Good O days,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
Anyone else watching this in 2022,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
Launched ahead of its  time...,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
I would rather if it looked more like actual glasses with full lenses.,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
This product is way too expensive to be available for the public. Which is gonna hurt Google in the long run when it comes to profits.... they need to make it more affordable honestly. How can we test their product and tell them what's wrong if we can't even purchase it? 1000+ is way too high for something like this..,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
Vim pelo Guanabara o MELHOR PROFESSOR!!,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
Go and watch SURVEILLANCE STATE: The Hive Mind,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
"woooww.... I can't wait to try the new google eyelids.





MY EYYYEEESSSS!!!!!!!",Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
Gr8 work google ......I have a query how can Google glass create display in air ...what technology u used plzzzzz help me in that hope u can.....,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
What the apple vision could have been…,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
I can already see Apple's new Eyewear Product: The iPatch,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
Missing this epic invention in September 2022️,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
"Google Glass is so amazing I am making a google slide about it. (Ironic, right)",Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
Who's also here after seeing apple vision pro,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
Damn. This was 9 years ago.,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
"This is absolutely amazing. The applications for this are practically limitless. Data could be streamed instantly to your field of vision such as maps/gps, the news, etc. Maybe even private security firms might pick it up. Only problem is trying to lower it's cost.",Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
Who is here after watching Apple glass,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
This Is Better Than the Meta Quest Pro,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
"Ok glass, play Despacito 2",Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
2024. This is crazy,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
i request google to launch google glasses in india,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
"Nice work google.………
hope to join you one day!!!!",Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
People got lot of money to waste on a glass that you don't even need when you have a phone. Bless them,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
Meko aaj pata chal aisa kuch b launch hua tha... thanks @technicalguruji,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
This was very much ahead of its time. Innovative technology will always be extremely expensive. Galaxy Fold the first of it's kind is 2K. Hopefully Google Glass and similar other companies try this again.,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
"This is the perfect example of great idea, terrible exaction",Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
It's been over 10 years. I need this,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
"Nappa: hey vegeta, what's eBay say it's price is?




Vegeta:"" IT'S OVER $9000!!!""",Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
Can you Play Minecraft and Star Wars on it?,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
now they're back!,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
I haven't been able to wear this without getting bullied,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
"good concept, poor ergonomics, sliding your finger next to your ear seems cool at first but is tiring when you do it frequently, also the physical interactions should not be observable, ie you do the scrolling without other people know you are operating the device. An extra input method must be provided such as voice recognition, gesture control, etc",Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
I think that beraclet that mirrors ur phone is way better to cheat on a test,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
huuh,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
i wanna wear a google glass,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
They need to come out with these again,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
"The release of the Vision Pro reminded me of the Google Glass. As always, Apple is copying other brands and presenting it as a great innovation. I wonder if the Vision Pro will last longer in the market than these Google Glass. At least, despite not being a very good product, Google has not disabled comments after all this time.",Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
"Oh, what a failure",Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
Who is from 2021 interested what happened to this device?,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
"We need “google boomer” so we can say “ok boomer” to activate it


Sorry meme dead",Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
Who is here in 2024 for no reason,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
im waiting for google contact lenses,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
"Step 1 should have been ""how to: afford google glass""",Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
i come from the future and i want to tell you google tha apple will steal your idea and will name it vision pro and will show it in WWDC23 on 05 june 2023,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
This aged well...,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
I still want this,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
"Ezreal: Hey Pearl, what does the scouter say about their power level?
Pearl: No enemies display a power level over 9000.
Ezreal: Heh, I thought so.",Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
"Look at the expensive little toy here. Now I don't need to learn how to use the basics now! haha. I better not give my mom any ideas, she might want this cause it's 'new'. Mom likes things like this.",Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
How did smart watches catch on but this didn’t?!,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
So Geek!!,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
I would get it if looked about...20% cooler.,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
obrigado gustavo guanabara.,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
this is the future,Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
"5,000th commenter!",Google Glass How-to: Getting Started,https://www.youtube.com/watch?v=4EvNxWhskf8,False
"the fact that this was a decade ago feel kinda weird, I'm glad that even though not many people used it at first, google glass has come to many people recently",Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
"11 Years later, i’m watching this through my Apple Vision Pro.",Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
One of the most breathtaking live demos I have ever seen. Well done all involved.,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
The product was way ahead of its time.,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
They actually had repeaters on the roof of the building to maintain the signal with the jumpers. Live streaming video of what you are seeing is revolutionary! Imagine every traffic stop or police interaction on video!,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
"""Don't Try This At Home"" Dafuq does he think i'm Phineas & Ferb?",Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
"It was simply amazing...best video ever seen!!!
These Googlers are just amazing...I wanna be one of them :)",Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
"It's not only a camera, but they did only show that aspect of it in the demo.",Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
"And now, we have Apple Vision Pro. What a journey, man!",Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
"Truly the most 'over the top' promo yet done! And somehow 'understated' at the same time.  cool.

I should know, as was part of many Microsoft launches over the decades.",Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
Who’s watching in 2022?,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
Love the guy's reaction at the end...NAILED IT!!,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
Who waching 2021...?,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
Will we ever see these things again?,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
"most comments are 3 or 4 years ago, guess people do forget about this product",Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
"I am very exited to watch the video. In deed, the glass is very innovative.",Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
8:42 YAHOO!,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
I'm looking at you through the glass.. don't know how much time has passed.,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
Imagine using Glass for paintball teams.. live tactics and great overview!,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
I started thinking about him the first second I saw him. Him wearing glass and being on a big stage made it even better.,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
well camera needs to improve but aside from that i cant wait :D,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
"it's not just that, and what was impressive was that it was live stream.",Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
He reminds me of Tony Stark,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
this is pretty bold cause you never know if there might be an accident and this is all live,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
This is an amazing tech demo! Brilliant way of showing how cool Google and Glass is!,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
THAT is how you present a new product. Awesome!,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
"Wireless GoPro or Apple FaceTime is real, here today, and works! And everybody can afford it!",Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
"How is this better than a video, which we already have?",Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
"I am so fucking dying to join Google, hhahaha, one of my dream jobs :)",Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
this would come in real handy in an exam.,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
You can tell that this seemed way cooler in their heads than when it actually happened. How contrived and awkward...,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
found out they would implement prescription glasses for these.. awesome!,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
Technology displayed at it finest. Can't wait to mine.,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
Best Tech Unveil EVER,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
"Its March 2026, and I just installed openclaw on my Google Glass that I had for years.",Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
"*Google PRISM
I misspelled, my bad.",Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
"One minute of this video was about Google Glass, and nine minutes were about extreme sports.",Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
you have to bare in mind its only a little lens too,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
"I remember like yesterday how excited we were. But, ended up with a lot of frustration like a lot of other Google products ended. I think it was the most excited product of our near tech future. But, somehow Google could not maintain this while it has a lot of educated engineers and support of the crowded and excited tech world. It's a pity. I'd want to have one of them.",Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
"What an entrance. Truly one of a kind. I mean a laptop in a manilla envelope is not a small feat, but Sergey nails this one.",Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
"It can really be used in some situations, like sports and peek...",Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
"soooooo, it's essentially the camera i already have on my phone, only now i can awkwardly strap it to my head.... amazing  -_-",Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
It was streaming through the 3g.. It can record HD Video...,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
I need/want the google glass now!,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
this is what we call innovation ...gr8 job....,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
I want one of these,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
Currently with my smartphone I can only set time reminders but with glass I'll be able to set reminders based on facial recognition. My productivity will be boosted,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
its just a camera ? soo innovative,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
It doesn't show ads,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
"its more then that, its a mix of gps, google search and texting plus a few other things as well",Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
"Google apparently is going to have a spec. for frames that are compatible with the Glass module. So basically you buy a ""Glass compatible"" frame, get it fitted with prescription lenses as you would normally, and then Glass goes right on it.",Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
"man ! i can totally see the overinfinite amount of possibilities offered by this techjnology that will revolutionize our society and change the world forever :

MORE POV PORN !",Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
"Ok, it's not just a crappy camera, it's an augmented reality display that's completely hands free. Personally, I'm exited for this, just a shame we have to wait two years until this is released.",Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
"I need to watch the video again. With all that jumping, I've just missed the demonstration.",Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
we can now use this glass to view AR,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
great step in technological advancement,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
imagine google ads on that,Project Glass: Live Demo At Google I/O,https://www.youtube.com/watch?v=D7TB8b2t3QE,False
